C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_09_348.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_09_348.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_09_348.jpg, 0, 0, 0, 7.964564E-05
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_09_460.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_09_460.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_09_460.jpg, 0, 0, 0, 7.807749E-05
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_09_569.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_09_569.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_09_569.jpg, 0, 0, 0, 7.770828E-05
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_09_671.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_09_671.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_09_671.jpg, 0, 0, 0, 7.789879E-05
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_09_774.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_09_774.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_09_774.jpg, 0, 0, 0, 8.55488E-05
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_09_880.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_09_880.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_09_880.jpg, 0, 0, 0, 7.78306E-05
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_09_989.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_09_989.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_09_989.jpg, 0, 0, 0, 7.882853E-05
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_10_098.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_10_098.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_10_098.jpg, 0, 0, 0, 8.323407E-05
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_10_203.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_10_203.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_10_203.jpg, 0, 0, 0, 7.821608E-05
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_10_304.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_10_304.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_10_304.jpg, 0, 0, 0, 7.939345E-05
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_10_406.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_10_406.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_10_406.jpg, 0, 0, 0, 7.814711E-05
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_10_516.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_10_516.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_10_516.jpg, 0, 0, 0, 7.808574E-05
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_10_628.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_10_628.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_10_628.jpg, -0.063537, 0.33585, 0, 0.3013751
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_10_727.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_10_727.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_10_727.jpg, -0.3286302, 0.6009432, 0, 1.026605
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_10_830.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_10_830.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_10_830.jpg, -0.09634531, 0.9072201, 0, 2.032234
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_10_930.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_10_930.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_10_930.jpg, 0, 1, 0, 3.17057
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_11_038.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_11_038.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_11_038.jpg, 0, 1, 0, 4.574827
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_11_143.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_11_143.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_11_143.jpg, 0, 1, 0, 5.734925
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_11_251.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_11_251.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_11_251.jpg, 0, 1, 0, 6.883867
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_11_362.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_11_362.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_11_362.jpg, -0.3321753, 1, 0, 8.209209
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_11_464.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_11_464.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_11_464.jpg, -0.0539946, 1, 0, 9.329246
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_11_566.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_11_566.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_11_566.jpg, 0, 1, 0, 10.44133
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_11_676.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_11_676.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_11_676.jpg, 0, 1, 0, 11.5998
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_11_779.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_11_779.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_11_779.jpg, 0, 1, 0, 12.82143
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_11_881.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_11_881.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_11_881.jpg, -0.3082689, 1, 0, 13.82752
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_11_984.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_11_984.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_11_984.jpg, -0.03394532, 1, 0, 15.06562
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_12_086.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_12_086.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_12_086.jpg, 0, 1, 0, 15.83354
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_12_186.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_12_186.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_12_186.jpg, 0, 1, 0, 17.14555
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_12_286.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_12_286.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_12_286.jpg, 0, 1, 0, 17.97822
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_12_418.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_12_418.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_12_418.jpg, -0.3900855, 1, 0, 19.47242
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_12_585.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_12_585.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_12_585.jpg, 0, 0.5084308, 0, 20.17848
C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\center_2019_11_30_13_10_12_697.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\left_2019_11_30_13_10_12_697.jpg, C:\Laptop\GitHub\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\The-Complete-Self-Driving-Car-Course---Applied-Deep-Learning\Data\IMG\right_2019_11_30_13_10_12_697.jpg, 0, 0.1678867, 0, 20.26498
